plane_id,groupID,Icon,plane_name,quality,level,speedup,speed,max_speed,dashspeed,life,liferesume,lifeconsume,attack,attackspeed,attackdistance,position_number,max_position,position_demon,skill1id,skill2id,skill3id,skill4id,levelup_money,levelup_diamond,can_upgrade,upgrade_plane_id,upgrade_money,upgrade_diamond,type_name,key_name,class_name,weapon_caption,weapon_type,weapon_name,propAxis,side_speed,select_sound,engine_sound,is_auto_attack,desc
10103148,10101001,GeeBee,²¨Â³¿Ë,3,148,50,0,917.33,967.33,231,0,0,231,0,250,3,5,100,-1,-1,-1,-1,-1,75,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103149,10101001,GeeBee,²¨Â³¿Ë,3,149,50,0,917.33,967.33,235,0,0,231,0,250,3,5,100,-1,-1,-1,-1,-1,75,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103150,10101001,GeeBee,²¨Â³¿Ë,3,150,50,0,917.33,967.33,235,0,0,235,0,250,3,5,100,-1,-1,-1,-1,-1,80,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103151,10101001,GeeBee,²¨Â³¿Ë,3,151,50,0,923.54,973.54,235,0,0,235,0,250,3,5,100,-1,-1,-1,-1,-1,80,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103152,10101001,GeeBee,²¨Â³¿Ë,3,152,50,0,923.54,973.54,238,0,0,235,0,250,3,5,100,-1,-1,-1,-1,-1,80,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103153,10101001,GeeBee,²¨Â³¿Ë,3,153,50,0,923.54,973.54,238,0,0,238,0,250,3,5,100,-1,-1,-1,-1,-1,90,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103154,10101001,GeeBee,²¨Â³¿Ë,3,154,50,0,929.75,979.75,238,0,0,238,0,250,3,5,100,-1,-1,-1,-1,-1,90,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103155,10101001,GeeBee,²¨Â³¿Ë,3,155,50,0,929.75,979.75,242,0,0,238,0,250,3,5,100,-1,-1,-1,-1,-1,90,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103156,10101001,GeeBee,²¨Â³¿Ë,3,156,50,0,929.75,979.75,242,0,0,242,0,250,3,5,100,-1,-1,-1,-1,-1,95,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103157,10101001,GeeBee,²¨Â³¿Ë,3,157,50,0,935.95,985.95,242,0,0,242,0,250,3,5,100,-1,-1,-1,-1,-1,95,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103158,10101001,GeeBee,²¨Â³¿Ë,3,158,50,0,935.95,985.95,246,0,0,242,0,250,3,5,100,-1,-1,-1,-1,-1,95,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103159,10101001,GeeBee,²¨Â³¿Ë,3,159,50,0,935.95,985.95,246,0,0,246,0,250,3,5,100,-1,-1,-1,-1,-1,105,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103160,10101001,GeeBee,²¨Â³¿Ë,3,160,50,0,942.16,992.16,246,0,0,246,0,250,3,5,100,-1,-1,-1,-1,-1,105,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103161,10101001,GeeBee,²¨Â³¿Ë,3,161,50,0,942.16,992.16,250,0,0,246,0,250,3,5,100,-1,-1,-1,-1,-1,105,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103162,10101001,GeeBee,²¨Â³¿Ë,3,162,50,0,942.16,992.16,250,0,0,250,0,250,3,5,100,-1,-1,-1,-1,-1,110,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103163,10101001,GeeBee,²¨Â³¿Ë,3,163,50,0,948.37,998.37,250,0,0,250,0,250,3,5,100,-1,-1,-1,-1,-1,110,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103164,10101001,GeeBee,²¨Â³¿Ë,3,164,50,0,948.37,998.37,253,0,0,250,0,250,3,5,100,-1,-1,-1,-1,-1,110,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103165,10101001,GeeBee,²¨Â³¿Ë,3,165,50,0,948.37,998.37,253,0,0,253,0,250,3,5,100,-1,-1,-1,-1,-1,120,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103166,10101001,GeeBee,²¨Â³¿Ë,3,166,50,0,954.57,1004.57,253,0,0,253,0,250,3,5,100,-1,-1,-1,-1,-1,120,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103167,10101001,GeeBee,²¨Â³¿Ë,3,167,50,0,954.57,1004.57,257,0,0,253,0,250,3,5,100,-1,-1,-1,-1,-1,120,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103168,10101001,GeeBee,²¨Â³¿Ë,3,168,50,0,954.57,1004.57,257,0,0,257,0,250,3,5,100,-1,-1,-1,-1,-1,125,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103169,10101001,GeeBee,²¨Â³¿Ë,3,169,50,0,960.78,1010.78,257,0,0,257,0,250,3,5,100,-1,-1,-1,-1,-1,125,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103170,10101001,GeeBee,²¨Â³¿Ë,3,170,50,0,960.78,1010.78,261,0,0,257,0,250,3,5,100,-1,-1,-1,-1,-1,125,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103171,10101001,GeeBee,²¨Â³¿Ë,3,171,50,0,960.78,1010.78,261,0,0,261,0,250,3,5,100,-1,-1,-1,-1,-1,135,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103172,10101001,GeeBee,²¨Â³¿Ë,3,172,50,0,966.99,1016.99,261,0,0,261,0,250,3,5,100,-1,-1,-1,-1,-1,135,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103173,10101001,GeeBee,²¨Â³¿Ë,3,173,50,0,966.99,1016.99,264,0,0,261,0,250,3,5,100,-1,-1,-1,-1,-1,135,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103174,10101001,GeeBee,²¨Â³¿Ë,3,174,50,0,966.99,1016.99,264,0,0,264,0,250,3,5,100,-1,-1,-1,-1,-1,140,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103175,10101001,GeeBee,²¨Â³¿Ë,3,175,50,0,973.19,1023.19,264,0,0,264,0,250,3,5,100,-1,-1,-1,-1,-1,140,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103176,10101001,GeeBee,²¨Â³¿Ë,3,176,50,0,973.19,1023.19,268,0,0,264,0,250,3,5,100,-1,-1,-1,-1,-1,140,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103177,10101001,GeeBee,²¨Â³¿Ë,3,177,50,0,973.19,1023.19,268,0,0,268,0,250,3,5,100,-1,-1,-1,-1,-1,150,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103178,10101001,GeeBee,²¨Â³¿Ë,3,178,50,0,979.4,1029.4,268,0,0,268,0,250,3,5,100,-1,-1,-1,-1,-1,150,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103179,10101001,GeeBee,²¨Â³¿Ë,3,179,50,0,979.4,1029.4,272,0,0,268,0,250,3,5,100,-1,-1,-1,-1,-1,150,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103180,10101001,GeeBee,²¨Â³¿Ë,3,180,50,0,979.4,1029.4,272,0,0,272,0,250,3,5,100,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201001,10503001,Rabbit,·ç±©Ö®Òí,3,1,50,0,638.1,688.1,52,0,0,52,0,250,3,5,100,-1,-1,-1,-1,150,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201002,10503001,Rabbit,·ç±©Ö®Òí,3,2,50,0,641.21,691.21,52,0,0,52,0,250,3,5,100,-1,-1,-1,-1,150,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201003,10503001,Rabbit,·ç±©Ö®Òí,3,3,50,0,641.21,691.21,54,0,0,52,0,250,3,5,100,-1,-1,-1,-1,150,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201004,10503001,Rabbit,·ç±©Ö®Òí,3,4,50,0,641.21,691.21,54,0,0,54,0,250,3,5,100,-1,-1,-1,-1,300,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201005,10503001,Rabbit,·ç±©Ö®Òí,3,5,50,0,644.31,694.31,54,0,0,54,0,250,3,5,100,-1,-1,-1,-1,300,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201006,10503001,Rabbit,·ç±©Ö®Òí,3,6,50,0,644.31,694.31,56,0,0,54,0,250,3,5,100,-1,-1,-1,-1,300,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201007,10503001,Rabbit,·ç±©Ö®Òí,3,7,50,0,644.31,694.31,56,0,0,56,0,250,3,5,100,-1,-1,-1,-1,450,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201008,10503001,Rabbit,·ç±©Ö®Òí,3,8,50,0,647.41,697.41,56,0,0,56,0,250,3,5,100,-1,-1,-1,-1,450,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201009,10503001,Rabbit,·ç±©Ö®Òí,3,9,50,0,647.41,697.41,57,0,0,56,0,250,3,5,100,-1,-1,-1,-1,450,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201010,10503001,Rabbit,·ç±©Ö®Òí,3,10,50,0,647.41,697.41,57,0,0,57,0,250,3,5,100,-1,-1,-1,-1,600,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201011,10503001,Rabbit,·ç±©Ö®Òí,3,11,50,0,650.52,700.52,57,0,0,57,0,250,3,5,100,-1,-1,-1,-1,600,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201012,10503001,Rabbit,·ç±©Ö®Òí,3,12,50,0,650.52,700.52,59,0,0,57,0,250,3,5,100,-1,-1,-1,-1,600,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201013,10503001,Rabbit,·ç±©Ö®Òí,3,13,50,0,650.52,700.52,59,0,0,59,0,250,3,5,100,-1,-1,-1,-1,750,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201014,10503001,Rabbit,·ç±©Ö®Òí,3,14,50,0,653.62,703.62,59,0,0,59,0,250,3,5,100,-1,-1,-1,-1,750,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201015,10503001,Rabbit,·ç±©Ö®Òí,3,15,50,0,653.62,703.62,61,0,0,59,0,250,3,5,100,-1,-1,-1,-1,750,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201016,10503001,Rabbit,·ç±©Ö®Òí,3,16,50,0,653.62,703.62,61,0,0,61,0,250,3,5,100,-1,-1,-1,-1,900,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201017,10503001,Rabbit,·ç±©Ö®Òí,3,17,50,0,656.72,706.72,61,0,0,61,0,250,3,5,100,-1,-1,-1,-1,900,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201018,10503001,Rabbit,·ç±©Ö®Òí,3,18,50,0,656.72,706.72,63,0,0,61,0,250,3,5,100,-1,-1,-1,-1,900,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201019,10503001,Rabbit,·ç±©Ö®Òí,3,19,50,0,656.72,706.72,63,0,0,63,0,250,3,5,100,-1,-1,-1,-1,1050,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201020,10503001,Rabbit,·ç±©Ö®Òí,3,20,50,0,659.83,709.83,63,0,0,63,0,250,3,5,100,-1,-1,-1,-1,1050,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201021,10503001,Rabbit,·ç±©Ö®Òí,3,21,50,0,659.83,709.83,65,0,0,63,0,250,3,5,100,-1,-1,-1,-1,1050,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201022,10503001,Rabbit,·ç±©Ö®Òí,3,22,50,0,659.83,709.83,65,0,0,65,0,250,3,5,100,-1,-1,-1,-1,1200,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201023,10503001,Rabbit,·ç±©Ö®Òí,3,23,50,0,662.93,712.93,65,0,0,65,0,250,3,5,100,-1,-1,-1,-1,1200,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201024,10503001,Rabbit,·ç±©Ö®Òí,3,24,50,0,662.93,712.93,67,0,0,65,0,250,3,5,100,-1,-1,-1,-1,1200,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201025,10503001,Rabbit,·ç±©Ö®Òí,3,25,50,0,662.93,712.93,67,0,0,67,0,250,3,5,100,-1,-1,-1,-1,1350,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201026,10503001,Rabbit,·ç±©Ö®Òí,3,26,50,0,666.03,716.03,67,0,0,67,0,250,3,5,100,-1,-1,-1,-1,1350,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201027,10503001,Rabbit,·ç±©Ö®Òí,3,27,50,0,666.03,716.03,68,0,0,67,0,250,3,5,100,-1,-1,-1,-1,1350,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201028,10503001,Rabbit,·ç±©Ö®Òí,3,28,50,0,666.03,716.03,68,0,0,68,0,250,3,5,100,-1,-1,-1,-1,1500,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201029,10503001,Rabbit,·ç±©Ö®Òí,3,29,50,0,669.14,719.14,68,0,0,68,0,250,3,5,100,-1,-1,-1,-1,1500,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201030,10503001,Rabbit,·ç±©Ö®Òí,3,30,50,0,669.14,719.14,70,0,0,68,0,250,3,5,100,-1,-1,-1,-1,1500,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201031,10503001,Rabbit,·ç±©Ö®Òí,3,31,50,0,669.14,719.14,70,0,0,70,0,250,3,5,100,-1,-1,-1,-1,1650,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201032,10503001,Rabbit,·ç±©Ö®Òí,3,32,50,0,672.24,722.24,70,0,0,70,0,250,3,5,100,-1,-1,-1,-1,1650,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201033,10503001,Rabbit,·ç±©Ö®Òí,3,33,50,0,672.24,722.24,72,0,0,70,0,250,3,5,100,-1,-1,-1,-1,1650,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201034,10503001,Rabbit,·ç±©Ö®Òí,3,34,50,0,672.24,722.24,72,0,0,72,0,250,3,5,100,-1,-1,-1,-1,1800,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201035,10503001,Rabbit,·ç±©Ö®Òí,3,35,50,0,675.34,725.34,72,0,0,72,0,250,3,5,100,-1,-1,-1,-1,1800,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201036,10503001,Rabbit,·ç±©Ö®Òí,3,36,50,0,675.34,725.34,74,0,0,72,0,250,3,5,100,-1,-1,-1,-1,1800,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201037,10503001,Rabbit,·ç±©Ö®Òí,3,37,50,0,675.34,725.34,74,0,0,74,0,250,3,5,100,-1,-1,-1,-1,1950,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201038,10503001,Rabbit,·ç±©Ö®Òí,3,38,50,0,678.45,728.45,74,0,0,74,0,250,3,5,100,-1,-1,-1,-1,1950,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201039,10503001,Rabbit,·ç±©Ö®Òí,3,39,50,0,678.45,728.45,76,0,0,74,0,250,3,5,100,-1,-1,-1,-1,1950,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201040,10503001,Rabbit,·ç±©Ö®Òí,3,40,50,0,678.45,728.45,76,0,0,76,0,250,3,5,100,-1,-1,-1,-1,2100,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201041,10503001,Rabbit,·ç±©Ö®Òí,3,41,50,0,681.55,731.55,76,0,0,76,0,250,3,5,100,-1,-1,-1,-1,2100,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10201042,10503001,Rabbit,·ç±©Ö®Òí,3,42,50,0,681.55,731.55,78,0,0,76,0,250,3,5,100,-1,-1,-1,-1,2100,-1,0,-1,-1,-1,propeller,Rabbit,Ship_GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
